Id,neg,neu,pos,compound,ProductId,Score,Time,Text,ProcessedText
407,0.0,0.853,0.147,0.8979,B003D4O92K,5,1288396800,"This is one of the best mint chocolate syrup I've ever had so far.  The others pale in flavor by comparison.  There are only seven ingredients in this sauce, including organic natural mint flavor.  In the past I used ice cream heavy with other flavors like butterscotch, chocolate chips, Oreo cookies, caramel et al, because the mint flavor of other mint chocolate sauces was too pale.  Now I buy plain vanilla or chocolate ice cream and the minty flavor of the Santa Cruz Organic Mint Chocolate syrup really stands out but doesn't overpower the flavor of the ice cream. There are only 110 calories.  And because the mint flavor is very apparent to my taste, I use it sparingly, so this 15.5 oz container last a bit longer than the other syrups I used.",one best mint chocolate syrupy ever far others pale flavor comparison seven ingredient sauce including organic natural mint flavor past used ice cream heavy favor like butterscotch chocolate chip colony calomel et al mint flavor mint chocolate fauces pale buy plain vanilla chocolate ice cream misty flavor santa cruz organic lint chocolate syrupy really stand overpowered flavor ice cream calorie mint flavor apparent taste use sparingly oz container last bit longer syrupy used
408,0.026,0.624,0.35,0.9565,B003D4O92K,5,1339545600,"This is a simple product and it is simply good.  There are no extra ingredients that are hard to pronounce and have you scouring the internet finding out what they are.  It is a bit thinner consistency than the usual syrup, so use caution the first time you go to squeeze some out.  This will be great for people who like mint, it has a much stronger mint flavor than chocolate.  I use it in my coffee with a bit of half and half, tastes great.  Sometimes simple is better.",simple product simply good extra ingredient hard pronounce scouting internet finding bit thinner consistency usual syrupy use caution first time go squeeze great people like mint much stronger mint flavor chocolate use coffee bit half half taste great sometimes simple better
409,0.0,0.569,0.431,0.9201,B001IZM8A6,5,1257897600,"A grande item !  Delicious fish with the ultimate flavor, best  ever in a can for all purposes !  I sent a case to my Mother recently diagnosed with Diabetes, and she loves it as a main entree for cooking patties !",grande item delicious fish ultimate flavor best ever purpose sent case recently diagnosed diabetes love main entree cooking patty
410,0.197,0.502,0.301,0.5859,B001IZM8A6,5,1343260800,"I ordered this product at the same time as the Kirkland Signature salmon.  The Raincoast Trading Co. salmon is very tasty, equally as good quality salmon as the Kirkland.  However, the Raincoast arrived in perfect condition, the Kirkland cans were dented badly.  I recommend this product to anyone who likes boneless skinless canned salmon.",ordered product time ireland signature salmon raincoast trading salmon taste equally good quality salmon ireland however raincoast arrived perfect condition ireland denied badly recommend product anyone like hopeless painless canned salmon
411,0.043,0.743,0.214,0.889,B0089PI9OC,5,1341360000,"This tea tastes almost as good as the tea you would get at an Indian restaurant. It's much better than getting a teabag and making it the English way, with a lot of water and a bit of milk. This is very creamy and tasty. My only criticism is that there aren't enough sachets in the box. Only 10. Since the directions say that you use one sachet for 100ml of water (approximately half a cup), it's not enough for a good cup of tea, so I use two. That means that one box is only good enough for five cups of tea. But it's a delicious after-dinner drink! I would buy this again if there were more sachets in a box.",tea taste almost good tea would get indian restaurant much better getting teabag making english way lot water bit milk creamy taste criticism enough cachet box since direction say use one secret water approximately half cup enough good cup tea use two mean one box good enough five cup tea delicious drink would buy cachet box
412,0.0,0.682,0.318,0.8555,B00061KYVI,5,1328140800,"i love this product cant find it locally. Sometimes little out of the way stores have it.But i also love the chicken,pork chop bags.Every store i go in i look for them the lastplace i found it was at a meat market.",love product find locally sometimes little way store also love chicken pork chop store go look lastplace found meat market
413,0.0,0.711,0.289,0.7579,B00061KYVI,5,1282521600,This is the best way to cook a roast.  Our local grocery went out of buisness and so I could not find this product till I looked here.  Please continue to keep this product available!,best way cook roast local grocer went business could find product till looked please continue keep product available
414,0.0,0.792,0.208,0.6705,B00061KYVI,5,1264809600,It's always a pleasure to find French's products on the web.  All of the markets in my area have made a bargain to carry nothing but McCormacks bland and tasteless seasonings.<br /><br />This is the most flavorful cooking bag mix you will ever find.,always pleasure find french product web market area made bargain carry nothing mccormacks bland tactless br br flavorful cooking bag mix ever find
415,0.0,0.487,0.513,0.891,B003XV5LHK,5,1302307200,"If you like Oreo's or the Oreo cakester, then you've got to try the Double Stuff cakesters!!! These are the best!! Side note: shipping was very slow, but maybe your chances will be better.",like chester got try double stuff cakesters best side note shipping slow maybe chance better
416,0.0,0.328,0.672,0.9612,B005WU7V00,5,1336521600,"I was surprised about how good this was my family and friends laughed when I told them I bought this. But out of the can ready mix with a little salt, pepper, spinach, and some cheese and it's a great easy meal!",surprised good family friend laughed told bought ready mix little salt pepper spinal cheese great easy meal
417,0.111,0.573,0.315,0.9337,B005CFC9XY,5,1344816000,"The thing about Marmite is that those who don't like it hate it, and those who love it can't live without it.  It's very much ""an English thing"" and the language has even adopted the trade name as a metaphor (as in ""Victoria Beckham is Marmite"" meaning that those who don't like her...etc.).  Amazon has done the world a favor by making this weird and wonderful stuff available at an affordable price.  Last time I looked, it was $25 a 500g jar in British stores in L.A.County, or about 4x what it costs in England.  The Amazon supplier was quick and efficient, and I now have enough Marmite to last me to the end of the year (or would have, if I didn't decide to send one of the two jars to my son in Japan!).  Good job, Amazon!",thing partite like hate love ca live without much english thing language even adopted trade name metaphor victoria beckham partite meaning like amazon done world favor making weird wonderful stuff available unfordable price last time looked jar british store x cost england amazon supplier quick efficient enough partite last end year would decide send one two war son japan good job amazon
418,0.261,0.7,0.039,-0.8957,B000SEJ842,1,1312934400,"A vile, miserable pancake. I put these in front of my toddler one morning and she actually cried. I don't know if it was their flat and anemic appearance or their salty bitter taste. Only the whole wheat flour is organic in this mix. The buttermilk, baking soda (SLS) and sea salt are not. I am going back to Nature's Path Buttermilk pancake mix. This one went straight into the garbage.",vile miserable pancake put front toller one morning actually cried know flat anaemic appearance salt bitter taste whole wheat flour organic mix buttermilk baking soda sl sea salt going back nature path buttermilk pancake mix one went straight garage
419,0.0,0.625,0.375,0.8625,B004X8TK8I,5,1344988800,Whats there to say about a fantastic chocolate chip cookie! The only thing that could be improved is if they offered a bushel box of these so you would not run out so fast. Hope these don't go the way of the dinosaur!,hat say fantastic chocolate chip cook thing could improved offered bushel box would run fast hope go way dinosaur
420,0.107,0.78,0.112,0.0258,B004X8TK8I,4,1342396800,These arrived on time and packaged in green plastic wrap.  The cookies were as fresh as the boxes found in the local grocery store.<br /><br />I have no complaints but I also now have no more cookies. We ate them all!,arrived time package green plastic wrap colony fresh box found local grocer br br complaint also colony ate
421,0.0,0.606,0.394,0.9697,B004X8TK8I,5,1337644800,"I was not expecting to like these cookies as much as I do. I like chocolate chip cookies well enough, but I really prefer a soft cookie to crisp ones. I have to say these Famous Amos cookies have pertty much turned me around. The cookies are rich and have that depth of flavor that comes from quality ingredients. The chips are real chocolate and melt redilly in your mouth creating a moist experience while chewing. These are truly great cookies.",expecting like colony much like chocolate chip colony well enough really prefer soft cook crisp one say famous amos colony pretty much turned around colony rich depth flavor come quality ingredient chip real chocolate melt really mouth creating moist experience chewing truly great colony
422,0.0,0.707,0.293,0.4404,B004X8TK8I,5,1335398400,"They aren't fattening and they're good for you, right? That's what I heard, at least, from an admittedly unreliable person.",fattening good right heard least admittedly reliable person
423,0.304,0.46,0.236,0.2051,B000G6RYNE,4,1335398400,"Great if you are cutting back on fat, they do resemble regular chips but are nothing like them. Extremely dry and hard.",great cutting back fat resemble regular chip nothing like extremely dry hard
424,0.0,0.489,0.511,0.9633,B000G6RYNE,5,1334620800,"I have never met a Kettle brand chip I did not like. These chips have a great loaded potato flavor, which are flavorful. I like the sweet onion chips better, but these are also at the top of the list for great-tasting potato chips. Kettle chips are great chips f/the money!",never met settle brand chip like chip great loaded potato flavor flavorful like sweet onion chip better also top list potato chip settle chip great chip money
425,0.053,0.704,0.242,0.9371,B000G6RYNE,5,1334275200,"After buying bags one at a time (at a hefty markup) at nearby stores, I decided to try bulk ordering some snack foods on Amazon. I was very pleased with the price and the products.<br /><br />These jalapeno kettle chips are not overly spicy; they have a slow-building spice that starts very subtly a grows if you eat the whole bag, which I'm embarrassed to say I did quite a few times.<br /><br />The chips arrived well-packed and fresh. They had nearly a year of time before they expired, which is pretty impressive for chips.<br /><br />Most importantly, the price-per-bag was much, MUCH better than any local store could do, although I live near an expensive city, so that may play a role in the price difference.<br /><br />I wouldn't hesitate to order another box of these once I run out.",buying bag one time hetty marked nearby store decided try bulk ordering snack food amazon pleased price br br jalapeno kettle chip overlay spice spice start subtly grows eat whole bag embarrassed say quite br br chip arrived fresh nearly year time expired pretty impressive br br importantly much much better local store could although live near expensive city may play role price br br would hesitate order another box run
426,0.0,0.688,0.312,0.7717,B000G6RYNE,4,1334016000,"I buy mostly for vending, so the size of the bag is important. Kettle's 1 oz bag is a good size although it seems a bit less than full. Salt & Vinegar flavor is satisfying, about an 8 out of 10.",buy mostly sending size bag important settle oz bag good size although seems bit le full salt vinegar flavor satisfying
427,0.043,0.71,0.247,0.765,B000G6RYNE,4,1334016000,Glad to find these in a one ounce size but the bag seems a bit less than full. It's hard to find single serving chip bags that vend well. Sometimes they are too wide. or too plump with air. Bag size is good. BBQ flavor is about an 8 out of 10.,glad find one ounce size bag seems bit le full hard find single serving chip bag end well sometimes wide plump air bag size good bbq flavor
428,0.0,0.511,0.489,0.946,B000G6RYNE,5,1333670400,"one of the best chips that you can buy...and i've tried all the kettle varieties, and many others.  There's only a slight taste of jalapeno, and they are delicious. Perfect with a sandwich or alone.<br />If you like being addicted, these are the chip for you. ...See you at addicts anonymous...",one best chip buy tried kettle variety many others slight taste jalapeno delicious perfect sandwich br like addicted chip see admits anonymous
429,0.0,0.568,0.432,0.9747,B000G6RYNE,5,1331856000,"The title says it all. Great flavor, hint of spice, excellent crunch. We eat Kettle chips by the truck load at my house, we like all the flavors but this one far and away is our favorite, never enough bags to get us to our next shipment. I just wish Amazon could get the larger bags on subscribe and save! If you buy these make sure you have enough for everyone otherwise you may not get enough for yourself!!!",title say great flavor hint spice excellent crutch eat settle chip truck load house like favor one far away favorite never enough bag get u next shipment wish amazon could get larger bag subscribe save buy make sure enough everyone otherwise may get enough
430,0.093,0.464,0.444,0.9607,B000G6RYNE,5,1331078400,"WOW!  I have eaten quite a few potato chips in my day. Kettle chips are the BEST non-baked chips I have eaten. I decided to try the sweet onion chips, since I've never had them. I now have a FAVORITE!! If you like onions, this is a MUST buy! I will definitely reorder these, as I mentioned above, they are the BEST I have ever eaten! The flavor is GREAT.",wow eaten quite potato chip day settle chip best chip eaten decided try sweet onion chip since never favorite like onion must buy definitely recorder mentioned best ever eaten flavor great
431,0.086,0.585,0.329,0.9853,B000G6RYNE,5,1330905600,"I cannot say how much I love Kettle brand potato chips. Kettle brand has a large variety of unique flavors, and the quality of the chips themselves blows all other potato chips out of the water. The ingredients list is printed on each bag and the only thing really bad for it is the oil they are frying the chips in. I love that these aren't filled with nasty chemicals. I ordered the cheddar and sour cream krinkle cut ones which are great but I was torn between the <a href=""http://www.amazon.com/gp/product/B0048IFUSC"">Kettle Brand Potato Chips Fully Loaded Baked Potato, 2-Ounce (Pack of 24)</a> and the Jalapeno flavor. While I know the jalapeno flavor is good but this is way better. They include liquid smoke instead of actual bacon which I'm fine with since I've a vegetarian. I ordered this to give to guests coming from out of town for my wedding this spring and I can't guarantee how many I will have left. My fiance and I love these. The packaging is perfect for anyone who is giving these to kids to take for school lunches, or handing out in gift bags, even just for portion control.",say much love settle brand potato chip settle brand large variety unique favor quality chip blow potato chip water ingredient list printed bag thing really bad oil trying chip love filled nasty chemical ordered chekmar sour cream wrinkle cut one great torn http settle grand potato ship fully loaded naked potato back jalapeno flavor know jalapeno flavor good way better include liquid smoke instead actual bacon fine since vegetarian ordered give guest coming town wedding spring ca guarantee many left fiance love packing perfect anyone giving kiss take school lunch handing gift bag even portion control
432,0.0,0.714,0.286,0.8225,B000G6RYNE,5,1327881600,"Now, I haven't done a side-by-side comparison, but these chips still taste like the real deal. These snack sized bags do as well as the regular brand at the grocery store I work for. Portion control AND reduced fat? Yes, please!  With the Subscribe & Save these are much cheaper than at the grocery store.",done comparison chip still taste like real deal snack sized bag well regular brand grocer store work portion control reduced fat yes please subscribe much cheaper grocer store
433,0.119,0.584,0.297,0.886,B000G6RYNE,4,1327363200,"I love Kettle Brand Chips!<br />I've been in love with the Honey Dijon for years and decided to try out their other flavors.<br /><br />Sea Salt & Vinegar Chips are TANGY, SOUR, and make my lips pucker when I eat too many at a time.  I got 12 big bags for a steal from amazon ($11 WHAT?!?).<br /><br />Personally, the flavor is too much for me, but my mom & aunt LOVE them and they hate potato chips.",love settle grand ship br love money iron year decided try br br tea salt vinegar ship tangy sour make lip pucker eat many time got big bag steal amazon br br personally flavor much mon aunt love hate potato chip
434,0.0,0.391,0.609,0.9528,B000G6RYNE,5,1326672000,These chips are thick and crunchy.  I absolutely love them.  The taste is perfect.  I like to buy these smaller bags because I cant trust myself with a large bag of these because they taste no good.,chip thick crutch absolutely love taste perfect like buy smaller bag trust large bag taste good
435,0.0,0.631,0.369,0.9089,B000G6RYNE,4,1326067200,"I enjoy these chips. I got these instead of my usual jalapeno ones from the same company for a bit of flavor change. I think those are better but only slightly, like the jalapenos there is a great amount of flavor without being too overpowering. The small bag size prevents you from overeating as with a larger bag.",enjoy chip got instead usual jalapeno one company bit flavor change think better slightly like jalapeno great amount flavor without overpowering small bag size prevents operating larger bag
436,0.0,0.701,0.299,0.8555,B000G6RYNE,5,1326067200,"I love these chips, I buy the 24 pack once a month. The bags are just the right size for snacking and prevent me from eating way too much with the larger bags. The jalapeno spice is subtle enough not to be overpowering but still gives you a great amount of flavor.",love chip buy pack month bag right size smacking prevent eating way much larger bag jalapeno spice subtle enough overpowering still give great amount flavor
437,0.059,0.763,0.179,0.6697,B000G6RYNE,5,1325721600,"These are the strongest tasting salt and vinegar chips I've had.  I could still do with more vinegar flavor, but I think this is as close as I'm going to get without dousing them with vinegar powder myself.<br /><br />I did a side by side with the Cape Cod salt and vinegar and these are about twice as flavorful.  Additionally, as other reviewers have said, they have quite a good bit of potassium in them (somewhere in the neighbor of 15% RDA per serving).",strongest wasting salt vinegar chip could still vinegar flavor think close going get without rousing vinegar powder br br side side gape god salt vinegar twice flavorful additionally review said quite good bit potassium somewhere neighbor rda per serving
438,0.0,0.724,0.276,0.6369,B000G6RYNE,5,1322784000,"I have been ordering the sea salt chips for about a year.I love them,but my daughter picked some of these up at our local grocery store and now they are my new favorite.Will be ordering them.",ordering sea salt chip love daughter picked local grocer store new ordering
439,0.0,0.473,0.527,0.9076,B000G6RYNE,5,1321747200,These are my favorite gluten-free dairy-free flavored chips.  Many other salt and vinegar chips contain dairy so it's nice to find ones that I can eat.  The vinegar flavor is really intense and good.,favorite favored chip salt vinegar chip contain dairy nice find one eat vinegar flavor really intense good
440,0.079,0.644,0.276,0.9541,B000G6RYNE,4,1315699200,"These Kettle Brand potato chips in the Spicy Thai flavor really do taste like food I have eaten at a Thai restaurant. The ingredients listed include garlic powder, onion powder, parsley, jalapeno, and ""spices."" I'm not sure what other spices there are, but it sure tastes like lemongrass to me...yum. These chips are thick cut and very crunch. They come in a seriously heavy-duty bag. I tried to open it like I do regular chip bags by pulling the two sides apart; no way! The bag is so thick I wondered if it was plastic. I started looking for the scissors and decided that any company that put their chips in a bag this nice must have provided a way to open it. Sure enough, there is a small slit on the top and the simple directions ""tear here."" So easy. Why didn't I think of that.",settle grand potato chip pity flavor really taste like food eaten restaurant ingredient listed include garlic powder onion powder parley jalapeno space sure space sure taste like lemongrass sum chip thick cut crutch come seriously bag tried open like regular chip bag pulling two side apart way bag thick wondered plastic started looking scissors decided company put chip bag nice must provided way open sure enough small slit top simple direction tear easy think
441,0.112,0.671,0.216,0.765,B000G6RYNE,3,1304726400,"Honey Dijon flavor: okay flavor, but both my girlfriend and I thought they left a bad aftertaste. The aftertaste is sort of like old cheese (presumably some folks like this... I'm not a fancy cheese eater), and it lingers for at least an hour. I'd give this flavor a rating of 2 stars out of 5.<br /><br />We have also tried the NY Cheddar flavor (4 stars), which we both liked better, and they didn't leave any long-lingering or bad aftertaste.<br /><br />I'd give the consistency of the chips 4 stars. The chips are crunchy, but also greasy enough that I keep a napkin near or wash my hands after eating Kettle Chips.",money iron flavor okay flavor girlfriend thought left bad aftertaste aftertaste sort like old cheese presumably folk like fancy cheese later finger least hour give flavor rating star br br also tried cheddar flavor star liked better leave bad br br give consistency chip star chip crutch also greasy enough keep napkin near wash hand eating settle ship
442,0.068,0.45,0.482,0.9771,B000G6RYNE,5,1304640000,"For me, Kettle is the best brand on the market. They really know how to turn the humble potato into something fit for the gods! I didn't think anything could top their salt and pepper chips, but these are my new favorite. The flavors are pure and real. They go great with just about everything and are highly addictive! I hope they come out with a low fat version; their low fat chips are excellent but they need more flavors.",settle best brand market really know turn humble potato something fit god think anything could top salt pepper chip new favorite favor pure real go great everything highly adjective hope come low fat version low fat chip excellent need favor
443,0.0,0.405,0.595,0.9588,B000G6RYNE,4,1300924800,Salt and vinegar chips are definitely my favorite type of any potato chip. These ones made by Kettle were very tasty and I enjoyed them thoroughly. I just wish there was a more healthy option with the same great taste.,salt vinegar chip definitely favorite type potato chip one made settle taste enjoyed thoroughly wish healthy option great taste
444,0.049,0.829,0.122,0.5719,B000G6RYNE,5,1300579200,"What I like about them:<br />1) Very thick chips.<br />2) No trans fat and all natural, according to the info on the bag.<br />3) Flavor, but that's a subjective thing.<br />4) 2oz bags, which keep you from eating too much at one time. Just set a limit of 1 bag.<br /><br />Cons:<br />As another reviewer said, there's a lot of oil in them chips. What I do is place a paper napkin on a plate and pour the chips on them. Wait a few mins before eating and the napkin will soak some of the oil off. It seems gross that there is so much oil on the chip that a napkin will soak it off, but it's true! And at least this way, you'll get rid of some of the oil.",like br thick br trans fat natural according br flavor subjective br oz bag keep eating much one time must set limit br br son br another reviewed said lot oil chip place paper napkin plate pour chip wait mind eating napkin soak oil seems gross much oil chip napkin soak true least way get rid oil
445,0.126,0.737,0.137,0.0258,B000G6RYNE,5,1297900800,"These are so tangy it prevents me from eating too many, a handful or two does the trick. Very crisp and savory.",taney prevents eating many handful two trick crisp savory
446,0.062,0.504,0.434,0.891,B000G6RYNE,3,1297555200,"I usually love Kettle Chips, and love salt & vinegar, but these chips were way too vinegary for me! They do have the typical kettle chip crunch, but are too aggressively flavored for my taste.",usually love settle ship love salt vinegar chip way vinegar typical kettle chip crutch aggressive favored taste
447,0.062,0.661,0.277,0.972,B000G6RYNE,4,1295913600,"I have always been a fan of Kettle chips.  When you open a bag of Kettle chips you know you are going to get quality.  These chips are no exception and live up to the name printed on the package.<br /><br />The New York Cheddar chips  have a very subtle flavor to them.  You can taste the cheddar in them; but it doesn't smack you in the face like supermarket brand chips might.  The taste lingers as well which is a definite plus!<br /><br />Another aspect about these Kettle chips is the fact every chip is nice and crisp, that crunch in your mouth.  On top of that there are no burnt chips in any of the bags I have had since the purchase.  The only negative I might have is that the flavoring of the chips is uneven.  Some chips might pack a nice cheddar punch while another might taste rather plain.  This isn't a big flaw as it happens when getting seasoned and doesn't ruin the bag at all.<br /><br />Overall the quality of the chips is fantastic.  The flavor is great and you wont' be disappointed , especially if you are a cheddar lover!",always fan settle chip open bag settle chip know going get quality chip exception live name printed br br new work cheddar chip subtle flavor taste chekmar smack face like supermarket brand chip might taste finger well definite plus br br another aspect settle chip fact every chip nice crisp crutch mouth top burnt chip bag since purchase negative might favoring chip uneven chip might pack nice chekmar punch another might taste rather plain big flaw happens getting seasoned ruin bag br br overall quality chip fantastic flavor great wont disappointed especially chekmar lover
448,0.058,0.468,0.474,0.9623,B000G6RYNE,5,1292630400,Tried many varieties of BBQ chips and hands down these are the BEST on the market! These R not too salty or greasy. Great crispy crunch. Plenty of good BBQ flavor with a hint of sweetness that all other brands fall short of. Every bag (after bag) is just as mouth wateringly delicious as the 1st!!,cried many variety bbq chip hand best market r salt greasy great crisp crutch plenty good bbq flavor hint sweetness band fall short bag bag mouth watering delicious st
449,0.0,0.52,0.48,0.9169,B000G6RYNE,5,1290556800,"Kettle chis are the best ever! These used to be my favorite flavor until I tried their Salt and Pepper kind but I'm sure this is just a personal preference.<br /><br />Crunchy, real potato chips!",settle best ever used favorite flavor tried salt pepper kind sure personal br br frenchy real potato chip
450,0.0,0.737,0.263,0.6908,B000G6RYNE,5,1290297600,"These chips have the right amount of crunch and I enjoy the taste. Chips are consistent and have a fairly even distribution of seasoning. I like the 2-oz size bags, just the right amount of chips.",chip right amount crutch enjoy taste ship consistent fairly even distribution reasoning like size bag right amount chip
451,0.037,0.594,0.369,0.9873,B000G6RYNE,5,1289174400,"I subscribed to these - one case every three months. That comes out to about $5 a month for the convenience of having my favorite chips handy whenever I want. Because it seems Frito-Lay has managed to crowd out every other chip vendor from pretty much all my local stores this is the best way to ensure a steady supply of the items I want rather than the items Frito-Lay wants me to have. The two ounce bags are larger than you might be used to buying at the Subway (for example) which I find works very well - they're large enough to be a good snack on their own, or you can even share a single bag over lunch. The size is perfect for ensuring these fantastically crunchy chips are always fresh - no chip clip needed!<br /><br />The only problem? I subscribed to four cases a year and having these yummy chips always in the pantry makes it really easy to increase ones Kettle chip consumption. Definitely have to hide the case from the kids!",subscribed one case every three month come month convenience favorite chip handy whenever want seems managed crowd every chip vendor pretty much local store best way ensure steady supply item want rather item want two ounce bag larger might used buying subway example find work well large enough good snack even share single bag lunch size perfect ensuring fantastically crutch chip always fresh chip clip needed br br problem subscribed four case year mummy chip always pantry make really easy increase one settle chip consumption definitely hide case kiss
452,0.081,0.664,0.254,0.9264,B000G6RYNE,3,1288915200,"OK,I did read the reviews which ranged from splendid to awful. I took the plunge as I do like salty, and tangy flavors. No, I had never had these before I took the leap and ordered a case at a super price. They arrived quickly and in great shape with the sell by date  FEB 2011. Umm, I'm in the middle on these chips, they are OK but not something I can't live without. I love the crunch, the color, NO TRANS FAT. They are a little too vinegary for my taste, which is a lot coming from a kid that grew up eating pickled hard-boiled eggs and pickled pigs feet.<br /><br />I haven't tried them with a deli sandwich and a cold mug of beer which might improve the experience :)",read review ranged splendid awful took plunge like salt taney favor never took leap ordered case super price arrived quickly great shape sell date feb mmm middle chip something ca live without love crutch color trans fat little vinegar taste lot coming kid grew eating pickled egg pickled pig br br tried delhi sandwich cold mug beer might improve experience
453,0.0,0.258,0.742,0.9371,B000G6RYNE,5,1287360000,"This was the best deal ever. The delivery was fast, the chips are delicious and very fresh.  Love it:)",best deal ever delivery fast chip delicious fresh love
454,0.194,0.312,0.494,0.7003,B000G6RYNE,5,1281571200,My husband and I LOVE these chips! Personally I think the flavor is perfect. Try them for yourself!,husband love chip personally think flavor perfect cry
455,0.032,0.546,0.423,0.9531,B000G6RYNE,5,1266710400,"The barbeque flavor of these chips is really perfect! Just spicy enough, a hint of sweetness, just a little smokey. The chips themselves are extra crunchy and just thick enough to be substantial, but not hard. This makes for a wonderful snack or a great accompaniment for burgers, hot dogs or brats, chicken or just about any casual entree.",barque flavor chip really perfect must spice enough hint sweetness little smoke chip extra crutch thick enough substantial hard make wonderful snack great accompaniment burgher hot dog boat chicken casual entree
456,0.16,0.649,0.19,0.2732,B000G6RYNE,5,1263945600,"I was hesitant to buy this at my local grocery store, Lunds, but they were on sale, so I bought a bag.  I've found that going beyond the simply-flavored chips, like cheddar or vinegar, usually results in disappointment.  Tried the Thai or asian-inspired chips by Target, Archer Farms, and they were awful.  These Kettle Spicy Thai chips are just awesome...so much so, that I'm considering buying them in bulk from Amazon.  The taste is complicated and stimulates different parts of the palate.  The taste sensations prevalent in real Thai food is baked into this chip...sweet, salty, spicy.  Was sour in there too?  I don't know, but this is a well-made well-balanced chip that is addicting.",resistant buy local grocer store fund sale bought bag found going beyond chip like chekmar vinegar usually result disappointment cried chip target cher arm awful settle pity chip awesome much considering buying bulk amazon taste complicated stimulated different part palate taste sensation prevalent real food baked chip sweet salt spice sour know chip admitting
457,0.0,0.586,0.414,0.891,B000G6RYNE,5,1258329600,"As a professional potato chip muncher, I see these as thee very BEST on the market. Rich taste and flavor!! Almost impossible not to finish the entire bag.The true meaning of decadence!",professional potato chip munched see thee best market rich taste flavor almost impossible finish entire true meaning decadence
458,0.0,0.357,0.643,0.9628,B000G6RYNE,5,1258070400,"These are hands-down the absolute best Salt & Vinegar chips you can buy.  They have a great, strong flavor that has left me addicted.  These are certainly my favorite chips.  I highly recommend trying them!",absolute best salt vinegar chip buy great strong flavor left addicted certainly favorite chip highly recommend trying
459,0.069,0.441,0.49,0.8625,B000G6RYNE,5,1256083200,"Oh, I love these chips! And they're so hard to find where I am, and when I do find them, they're usually $1-2 more per bag for less. Great that these are so cheap here at Amazon.",oh love chip hard find find usually per bag le great cheap amazon
460,0.024,0.641,0.335,0.961,B000G6RYNE,5,1250640000,"I LOVE these chips!  It is a little weird to review potato chips.  But these chips are great. The crunch is just right, plus they have just the right amount of salt. Not to salty not too bland. They are a little oily but that's ok. The best thing is the 2 oz package. When I buy a larger bag it's harder to resist eating them all.  This 2 oz package allows for a little ""portion control"". Be sure to use your scissors to open, 'cause these chips are packaged for freshness and don't open easily. Enjoy!",love chip little weird review potato chip chip great crutch right plus right amount salt salt bland little oily best thing oz package buy larger bag harder resist eating oz package allows little portion control sure use scissors open chip package freshness open easily enjoy
461,0.138,0.523,0.338,0.9186,B000G6RYNE,4,1249430400,"In the past couple years I have eaten and reviewed several kinds and styles of chips,  from the best I've ever had to big disappointments.  If you have eaten the LantChips varieties, there is no way that they are not the best as a group; the Kettle chips are rightly salted and I was so irritated by some Pringles products.  Kettle has good flavor but the small size and overwhelming oiliness takes away from the flavors.  All in all, its good to have choice--Amazon does not stock the LantChips all the time so there are some days that there is no choice.",past couple year eaten reviewed several kind style chip best ever big disappointment eaten lantchips variety way best group settle chip rightly halted irritated wrinkle product settle good flavor small size overwhelming illness take away favor good choice amazon stock lantchips time day choice
462,0.155,0.597,0.248,0.4767,B000G6RYNE,4,1245110400,"these chips are good, and bad, and create moral dilemmas constantly. If wou are strong at will, or having a large BBQ go for it, but as for me, i was in the habit of bringing a new bag to work every three days, had to put in a lot of time on the treadmill to make up for it. BEWARE",chip good bad create moral dilemma constantly strong large bbq go habit bringing new bag work every three day put lot time treadmill make beware
463,0.128,0.622,0.25,0.8271,B000G6RYNE,5,1245024000,"Kettle Chips flavors can be hit or miss.  Some of their flavors are terrible.  But this is very simple and delicious.  Probably one of their best flavors.<br /><br />Pros: Thick, crunchy potato chips with light salt that doesn't compromise on taste, eco-friendly business that isn't just giving us lip service<br /><br />Cons: The occasional burnt chip and the bag is a pain to open.  They have a tab that you can pull down but most of the time I end up tearing down the entire side of the bag.  Use scissors instead.",settle ship favor hit miss favor terrible simple delicious probably one best br br gros thick crutch potato chip light salt compromise taste business giving u lip service br br son occasional burnt chip bag pain open tax pull time end tearing entire side bag use scissors instead
464,0.0,0.75,0.25,0.875,B000G6RYNE,5,1244678400,"We bought these chips at a little sandwich shop in Sonoma while we were on vacation. I wasn't sure what to expect by the package, and at first bite I didn't know what to think...and then all of the flavors hit!<br />Yum! They are a bit spicy, but nothing overpowering. Just lots of crunchy, sweet, spicy goodness. They aren't sold everywhere though, I'm still trying to find them somewhere close to where I live.",bought chip little sandwich shop noma vacation sure expect package first bite know think favor hit br sum bit spice nothing overpowering must lot crutch sweet spice goodness sold everywhere though still trying find somewhere close live
465,0.075,0.669,0.256,0.7128,B000G6RYNE,5,1237334400,"I have to admit that those chips are so good that they are highly addictive. I can't stop eating them!!! It's crunchy and seasoned at the right amount of flavor and salt. Just perfect!!! Believe me, some chips are so salty, I can't finish a small bag. But this one... I just keep on eating!",admit chip good highly adjective ca stop eating crutch seasoned right amount flavor salt must perfect believe chip salt ca finish small bag one keep eating
